id,woj,public,size,nace,nace_division,vacancies
17024,10,1,Large,P,85,0
33092,18,1,Large,Q,87,1
51669,28,1,Large,P,85,0
12915,08,1,Large,P,85,0
36967,20,1,Large,P,85,0
14914,10,1,Large,P,85,0
52436,28,1,Large,P,85,0
61534,32,1,Large,P,85,2
21797,12,1,Large,P,85,0
10019,06,1,Large,P,85,0
14915,10,1,Large,P,85,0
52437,28,1,Large,P,85,0
50550,28,1,Large,P,85,0
5290,04,1,Large,P,85,0
37336,22,1,Large,P,85,0
14916,10,1,Large,P,85,0
52438,28,1,Large,P,85,0
29466,14,1,Large,P,85,0
52439,28,1,Large,P,85,0
1695,02,1,Large,P,85,0
56854,30,1,Large,P,85,0
50173,28,1,Large,P,85,0
16362,10,1,Large,Q,87,0
254711,22,1,Medium,Q,87,0
12916,08,1,Medium,R,91,0
143033,20,1,Large,P,85,0
5378,04,1,Large,P,85,0
250105,14,1,Medium,P,85,0
15102,10,1,Large,P,85,0
50839,28,1,Large,P,85,0
21079,12,1,Large,P,85,0
15601,10,1,Large,Q,87,0
5631,04,1,Large,P,85,0
15103,10,1,Large,P,85,0
24991,14,1,Large,P,85,0
1661,02,1,Large,P,85,0
10020,06,1,Large,P,85,1
21080,12,1,Large,P,85,0
21595,12,1,Large,P,85,0
51943,28,1,Large,P,85,0
21081,12,1,Large,P,85,0
256352,24,1,Large,P,85,1
24992,14,1,Large,P,85,0
84129,20,1,Medium,Q,87,0
6200,04,1,Large,P,85,0
52167,28,1,Large,P,85,0
19396,12,1,Large,P,85,0
251447,14,1,Medium,I,55,0
20540,12,1,Large,P,85,0
51432,28,1,Large,P,85,0
52440,28,1,Large,P,85,0
12270,08,1,Large,Q,87,0
52168,28,1,Large,P,85,0
24993,14,1,Large,P,85,0
75792,10,1,Large,Q,87,5
42630,24,1,Large,Q,87,0
20542,12,1,Large,P,85,0
15897,10,1,Large,Q,87,0
52169,28,1,Large,P,85,0
45028,24,1,Large,P,85,0
15377,10,1,Large,P,85,0
34452,18,1,Large,P,85,0
23115,14,1,Large,P,85,0
4211,02,1,Large,P,85,0
55439,30,1,Large,P,85,0
10021,06,1,Medium,I,55,0
80873,14,1,Large,Q,87,0
20543,12,1,Large,P,85,0
51309,28,1,Large,P,85,0
34453,18,1,Large,P,85,0
73038,06,1,Medium,I,55,0
255070,14,1,Large,P,85,24
50708,28,1,Large,P,85,3
34454,18,1,Large,P,85,0
16135,10,1,Large,P,85,0
37265,22,1,Large,Q,87,0
34455,18,1,Large,P,85,0
34456,18,1,Large,P,85,0
37791,22,1,Large,P,85,0
10022,06,1,Large,P,85,0
29847,16,1,Medium,P,85,1
34457,18,1,Large,P,85,0
6201,04,1,Large,P,85,0
37792,22,1,Large,P,85,0
10023,06,1,Large,P,85,0
54820,30,1,Large,P,85,0
84722,22,1,Large,P,85,0
3234,02,1,Medium,R,91,0
259576,12,1,Large,P,85,0
56602,30,1,Large,P,85,0
6202,04,1,Large,P,85,0
15233,10,1,Large,P,85,0
3235,02,1,Large,P,85,2
26060,14,1,Large,P,85,1
15603,10,1,Large,P,85,0
45686,24,1,Large,R,91,0
116656,22,1,Medium,P,85,0
54018,30,1,Large,P,85,0
45687,24,1,Large,P,85,3
256365,12,1,Medium,Q,87,0
38049,22,1,Large,P,85,0
2449,02,1,Large,P,85,0
56855,30,1,Medium,I,55,0
146649,24,1,Medium,P,85,0
25310,14,1,Large,P,85,0
21596,12,1,Large,Q,87,0
15378,10,1,Large,P,85,0
11950,08,1,Medium,Q,87,0
10024,06,1,Large,P,85,0
31216,16,1,Large,P,85,1
33575,18,1,Large,P,85,0
7575,04,1,Large,P,85,0
52921,30,1,Large,P,85,0
43427,24,1,Large,P,85,0
10026,06,1,Large,Q,87,0
248573,02,1,Medium,P,85,0
31217,16,1,Large,P,85,0
76098,12,1,Large,P,85,1
83539,18,1,Large,P,85,0
88461,24,1,Large,P,85,0
16364,10,1,Medium,R,91,0
245050,10,1,Medium,R,91,0
45564,24,1,Large,Q,87,0
38263,22,1,Large,P,85,0
33738,18,1,Large,P,85,0
170469,02,1,Large,P,85,0
10027,06,1,Large,Q,87,0
8820,06,1,Large,P,85,0
18145,12,1,Medium,I,55,0
200070,22,1,Large,P,85,0
25311,14,1,Large,P,85,0
74388,10,1,Large,P,85,0
8954,06,1,Large,P,85,0
628,02,1,Large,P,85,0
34023,18,1,Large,P,85,0
17025,10,1,Large,Q,87,0
19844,12,1,Large,R,91,0
38682,22,1,Large,P,85,0
6203,04,1,Medium,I,55,0
14461,10,1,Large,P,85,3
6204,04,1,Large,Q,87,0
4700,04,1,Large,P,85,0
9247,06,1,Large,P,85,0
257062,18,1,Medium,P,85,0
112387,14,1,Large,P,85,0
6934,04,1,Large,P,85,0
33505,18,1,Large,P,85,0
9496,06,1,Large,P,85,0
47894,26,1,Large,P,85,0
7109,04,1,Large,Q,87,0
42261,24,1,Large,P,85,0
22045,14,1,Large,P,85,0
9497,06,1,Large,P,85,0
7576,04,1,Large,Q,87,0
39064,22,1,Large,P,85,0
23570,14,1,Large,P,85,0
39065,22,1,Large,P,85,0
9601,06,1,Large,P,85,0
5347,04,1,Large,P,85,0
10860,06,1,Large,P,85,0
39066,22,1,Large,P,85,0
6935,04,1,Large,P,85,0
106528,06,1,Large,P,85,0
10861,06,1,Large,P,85,0
10862,06,1,Large,P,85,0
43428,24,1,Large,P,85,0
79573,14,1,Large,Q,87,0
23867,14,1,Large,P,85,0
18781,12,1,Large,P,85,0
8821,06,1,Large,P,85,0
6205,04,1,Large,P,85,0
47098,24,1,Large,P,85,0
8304,06,1,Large,P,85,0
6206,04,1,Large,P,85,0
10028,06,1,Large,Q,87,0
6207,04,1,Large,P,85,0
9866,06,1,Large,P,85,0
25572,14,1,Large,P,85,0
118559,24,1,Large,P,85,0
25574,14,1,Large,P,85,0
9867,06,1,Large,P,85,0
92289,30,1,Large,Q,87,0
6208,04,1,Large,P,85,0
253953,24,1,Medium,P,85,0
251410,24,1,Medium,P,85,0
9602,06,1,Large,P,85,0
9498,06,1,Large,Q,87,0
10029,06,1,Medium,I,55,0
137966,14,1,Large,Q,87,0
24255,14,1,Large,P,85,0
47607,24,1,Large,P,85,0
24503,14,1,Large,P,85,0
193833,24,1,Medium,P,85,0
256957,24,1,Medium,P,85,0
44418,24,1,Large,P,85,0
138311,14,1,Large,P,85,0
79776,14,1,Large,Q,87,0
250390,14,1,Medium,P,85,0
79843,14,1,Large,Q,87,0
86892,24,1,Large,Q,87,0
78205,14,1,Large,P,85,0
40806,22,1,Large,Q,87,0
37551,22,1,Large,P,85,0
40807,22,1,Medium,R,90,0
255283,10,1,Large,P,85,0
197252,04,1,Large,P,85,0
37337,22,1,Large,P,85,0
3236,02,1,Large,P,85,0
37108,20,1,Large,P,85,0
38170,22,1,Large,Q,87,0
86365,24,1,Large,Q,87,0
167847,24,1,Large,P,85,0
244143,16,1,Medium,Q,87,0
192197,04,1,Large,P,85,0
4885,04,1,Large,P,85,0
7110,04,1,Large,P,85,0
60686,32,1,Large,P,85,0
3819,02,1,Large,P,85,0
4080,02,1,Large,P,85,0
10030,06,1,Large,P,85,0
166854,10,1,Medium,P,85,0
85082,22,1,Large,Q,87,0
246707,10,1,Large,P,85,0
7111,04,1,Large,P,85,0
130401,06,1,Large,P,85,0
133585,10,1,Large,P,85,0
133708,10,1,Large,P,85,0
52170,28,1,Large,P,85,0
154073,32,1,Large,P,85,0
257851,02,1,Medium,P,85,0
37109,20,1,Large,P,85,0
10032,06,1,Large,P,85,0
183673,02,1,Large,R,90,0
259591,12,1,Large,Q,87,0
68934,02,1,Large,Q,87,0
7112,04,1,Large,P,85,0
7578,04,1,Large,P,85,0
38470,22,1,Large,P,85,0
39068,22,1,Large,Q,87,0
16881,10,1,Large,P,85,0
14166,10,1,Large,P,85,0
197419,10,1,Large,P,85,0
4886,04,1,Large,P,85,0
130032,04,1,Large,P,85,0
52171,28,1,Large,P,85,0
40284,22,1,Large,P,85,0
258623,24,1,Large,P,85,0
60687,32,1,Large,P,85,6
10034,06,1,Large,P,85,0
246357,02,1,Medium,P,85,1
203389,04,1,Large,P,85,0
199976,04,1,Large,P,85,0
14562,10,1,Large,P,85,0
10035,06,1,Large,P,85,0
38171,22,1,Large,P,85,0
25312,14,1,Large,P,85,0
60688,32,1,Large,P,85,1
10036,06,1,Large,P,85,0
210637,02,1,Large,P,85,0
42894,24,1,Large,P,85,0
256625,10,1,Large,P,85,0
185131,04,1,Large,P,85,0
129981,04,1,Large,P,85,0
210164,04,1,Large,P,85,0
40286,22,1,Large,P,85,0
10037,06,1,Large,P,85,1
7579,04,1,Large,P,85,0
178276,10,1,Large,P,85,0
6209,04,1,Large,P,85,0
4888,04,1,Large,P,85,0
258580,10,1,Large,P,85,0
60689,32,1,Large,P,85,1
2916,02,1,Large,P,85,0
177456,32,1,Medium,I,55,0
133587,10,1,Large,P,85,0
189662,10,1,Large,P,85,0
183101,04,1,Large,P,85,1
181539,04,1,Large,P,85,0
7580,04,1,Large,P,85,0
198952,22,1,Large,P,85,0
179669,32,1,Large,P,85,0
61536,32,1,Large,P,85,0
171968,04,1,Large,P,85,0
7581,04,1,Large,P,85,0
52173,28,1,Large,P,85,0
174275,22,1,Large,P,85,0
44036,24,1,Large,R,90,0
175672,04,1,Large,P,85,0
71796,04,1,Large,P,85,0
130033,04,1,Large,P,85,0
7582,04,1,Large,P,85,0
52174,28,1,Large,P,85,0
182786,32,1,Large,P,85,0
61537,32,1,Large,P,85,0
52175,28,1,Large,P,85,1
39320,22,1,Large,P,85,0
40289,22,1,Large,P,85,0
60691,32,1,Large,P,85,0
25099,14,1,Large,P,85,0
252947,24,1,Medium,Q,87,0
129982,04,1,Large,P,85,0
52176,28,1,Large,P,85,0
40290,22,1,Large,P,85,0
259097,10,1,Large,P,85,0
61538,32,1,Large,P,85,0
25100,14,1,Large,P,85,0
133588,10,1,Large,P,85,0
6210,04,1,Large,P,85,0
6936,04,1,Large,P,85,0
52177,28,1,Large,P,85,0
40291,22,1,Large,P,85,1
132855,10,1,Large,P,85,0
60692,32,1,Large,P,85,0
191640,04,1,Large,P,85,0
40292,22,1,Large,P,85,0
6212,04,1,Large,P,85,0
52178,28,1,Large,P,85,0
40293,22,1,Large,P,85,0
3622,02,1,Large,P,85,0
6937,04,1,Medium,P,85,0
7585,04,1,Large,P,85,1
52179,28,1,Large,P,85,0
40294,22,1,Large,P,85,0
7586,04,1,Large,P,85,0
189959,10,1,Large,P,85,0
7117,04,1,Large,P,85,0
52180,28,1,Large,P,85,0
40295,22,1,Large,P,85,0
14167,10,1,Large,P,85,0
205930,32,1,Large,P,85,4
244471,04,1,Medium,P,85,0
247498,04,1,Large,P,85,0
39323,22,1,Large,P,85,0
252573,10,1,Large,P,85,0
6214,04,1,Large,P,85,0
15608,10,1,Large,P,85,0
204358,22,1,Large,P,85,0
132856,10,1,Large,P,85,0
7118,04,1,Large,P,85,0
130192,04,1,Large,P,85,0
247426,04,1,Medium,P,85,0
10038,06,1,Large,P,85,0
15901,10,1,Large,P,85,0
40296,22,1,Large,P,85,0
10039,06,1,Large,P,85,0
7119,04,1,Large,P,85,0
249509,10,1,Medium,P,85,0
40297,22,1,Large,P,85,0
60695,32,1,Large,P,85,0
7120,04,1,Large,P,85,0
25313,14,1,Large,P,85,0
10040,06,1,Large,P,85,0
7121,04,1,Large,P,85,0
133589,10,1,Large,P,85,0
6215,04,1,Large,P,85,0
25314,14,1,Large,P,85,0
133590,10,1,Large,P,85,0
15609,10,1,Large,P,85,0
40299,22,1,Large,P,85,0
259150,32,1,Large,P,85,0
40300,22,1,Large,P,85,0
15610,10,1,Large,P,85,0
40301,22,1,Large,P,85,0
60696,32,1,Large,P,85,4
128351,02,1,Large,P,85,1
195382,04,1,Large,P,85,0
60697,32,1,Large,P,85,2
129742,04,1,Large,P,85,0
49539,26,1,Medium,R,90,4
6218,04,1,Large,P,85,0
256693,04,1,Medium,Q,87,0
154074,32,1,Large,P,85,0
6219,04,1,Large,P,85,0
60698,32,1,Large,P,85,0
60699,32,1,Large,P,85,0
204922,06,1,Large,P,85,0
144343,22,1,Large,P,85,0
10041,06,1,Large,P,85,0
70990,04,1,Large,Q,87,0
6220,04,1,Large,P,85,0
258313,10,1,Medium,P,85,0
52181,28,1,Large,P,85,0
129743,04,1,Large,P,85,0
10042,06,1,Large,P,85,0
60700,32,1,Large,P,85,0
194168,04,1,Large,P,85,0
60701,32,1,Large,P,85,0
52182,28,1,Large,P,85,0
60702,32,1,Large,P,85,2
200204,06,1,Large,P,85,0
10043,06,1,Large,P,85,0
6221,04,1,Large,P,85,0
197338,22,1,Large,P,85,0
10044,06,1,Large,P,85,0
154075,32,1,Large,P,85,0
6222,04,1,Large,P,85,0
10045,06,1,Large,P,85,0
40302,22,1,Large,P,85,0
39326,22,1,Large,P,85,2
60703,32,1,Large,P,85,0
129745,04,1,Large,P,85,0
191171,22,1,Large,P,85,0
258827,10,1,Medium,P,85,0
39327,22,1,Large,P,85,11
60704,32,1,Large,P,85,0
144344,22,1,Large,P,85,0
248469,10,1,Medium,P,85,0
154076,32,1,Large,P,85,0
131316,06,1,Large,P,85,0
180611,10,1,Large,P,85,1
39329,22,1,Large,P,85,0
191940,32,1,Large,P,85,1
6225,04,1,Large,P,85,0
10046,06,1,Large,P,85,0
102099,32,1,Large,P,85,2
161447,04,1,Medium,P,85,0
246120,10,1,Medium,P,85,0
249355,14,1,Large,P,85,0
255484,10,1,Medium,P,85,0
6226,04,1,Large,P,85,0
60705,32,1,Large,P,85,0
60706,32,1,Large,P,85,0
133592,10,1,Medium,P,85,0
60708,32,1,Large,P,85,0
60709,32,1,Large,P,85,0
65195,32,1,Large,P,85,0
245434,10,1,Medium,P,85,0
251834,10,1,Medium,P,85,0
205942,22,1,Large,P,85,0
250138,10,1,Medium,P,85,0
166333,10,1,Medium,P,85,0
181382,10,1,Medium,P,85,0
246322,10,1,Medium,P,85,0
60711,32,1,Large,P,85,0
252558,10,1,Medium,P,85,0
39333,22,1,Large,P,85,2
257847,10,1,Medium,P,85,0
254558,10,1,Medium,P,85,0
60712,32,1,Large,P,85,0
248963,32,1,Medium,P,85,7
190356,32,1,Medium,P,85,0
85593,22,1,Large,Q,87,0
144346,22,1,Large,Q,87,0
39334,22,1,Large,I,55,4
253502,10,1,Medium,P,85,0
160335,10,1,Large,P,85,0
133594,10,1,Large,P,85,0
6229,04,1,Large,P,85,0
6231,04,1,Large,P,85,0
6233,04,1,Large,P,85,0
169507,04,1,Medium,P,85,0
94738,32,1,Large,P,85,0
196533,32,1,Large,P,85,0
60714,32,1,Large,P,85,1
208265,32,1,Large,P,85,0
39335,22,1,Large,P,85,5
117154,22,1,Large,P,85,0
152686,30,1,Large,P,85,0
14918,10,1,Large,P,85,0
54880,30,1,Large,P,85,0
142401,18,1,Large,P,85,0
35506,20,1,Large,P,85,0
4429,04,1,Large,P,85,0
4768,04,1,Medium,P,85,0
5379,04,1,Large,P,85,0
174794,10,1,Large,P,85,0
9248,06,1,Large,P,85,0
17026,10,1,Large,P,85,0
259773,30,1,Medium,P,85,0
252645,30,1,Medium,P,85,0
182844,30,1,Medium,P,85,0
56415,30,1,Large,P,85,0
32145,18,1,Large,P,85,0
32510,18,1,Large,P,85,0
32798,18,1,Large,P,85,0
31792,18,1,Large,P,85,0
52183,28,1,Large,P,85,0
54255,30,1,Large,P,85,0
2389,02,1,Large,Q,87,0
253893,30,1,Large,P,85,0
253053,22,1,Large,P,85,0
203095,28,1,Large,P,85,0
54881,30,1,Large,P,85,0
195804,20,1,Large,P,85,0
53316,30,1,Large,P,85,0
13498,10,1,Medium,P,85,0
184648,28,1,Small,P,85,0
164271,30,1,Medium,P,85,0
256188,14,1,Medium,P,85,0
255142,08,1,Medium,P,85,0
53734,30,1,Large,P,85,0
74626,10,1,Large,P,85,0
257774,30,1,Medium,Q,87,0
203503,30,1,Large,P,85,0
40808,22,1,Large,P,85,0
188036,06,1,Large,P,85,0
204756,30,1,Large,P,85,0
34458,18,1,Large,P,85,0
175001,14,1,Large,P,85,0
200036,14,1,Large,P,85,0
160785,12,1,Medium,P,85,0
132751,10,1,Medium,P,85,0
11774,08,1,Medium,P,85,0
12271,08,1,Large,P,85,0
121507,28,1,Large,P,85,0
56233,30,1,Large,P,85,0
38684,22,1,Large,Q,87,0
50174,28,1,Large,P,85,0
91866,30,1,Large,P,85,0
152807,30,1,Large,P,85,0
152988,30,1,Large,P,85,0
150731,30,1,Large,P,85,0
54882,30,1,Large,P,85,0
53094,30,1,Large,P,85,0
152113,30,1,Large,P,85,0
25575,14,1,Large,P,85,0
251930,10,1,Medium,P,85,0
56416,30,1,Large,P,85,0
246060,12,1,Medium,P,85,0
51876,28,1,Large,P,85,0
51123,28,1,Medium,Q,87,0
429,02,1,Large,P,85,0
12398,08,1,Medium,R,90,0
57669,30,1,Large,P,85,0
209222,30,1,Large,P,85,0
53068,30,1,Large,P,85,0
1939,02,1,Large,P,85,0
6137,04,1,Large,P,85,0
33947,18,1,Large,P,85,0
57010,30,1,Large,P,85,0
31993,18,1,Large,P,85,0
12399,08,1,Large,Q,87,0
257703,30,1,Large,P,85,0
54883,30,1,Large,P,85,1
94410,32,1,Large,P,85,1
127506,02,1,Large,P,85,0
25576,14,1,Large,P,85,0
9249,06,1,Large,Q,87,0
51827,28,1,Large,P,85,0
247878,16,1,Medium,Q,87,0
92879,30,1,Large,P,85,0
242994,08,1,Small,Q,87,0
93605,30,1,Large,P,85,0
144906,22,1,Large,P,85,0
150932,30,1,Large,P,85,0
201167,30,1,Large,P,85,0
153732,32,1,Large,P,85,0
744,02,1,Medium,P,85,0
31014,16,1,Medium,M,69,0
51025,28,1,Large,P,85,0
53808,30,1,Large,P,85,0
12258,08,1,Small,P,85,0
257281,30,1,Medium,P,85,0
34459,18,1,Large,P,85,0
59821,32,1,Large,P,85,0
29773,16,1,Medium,M,69,0
33576,18,1,Large,P,85,0
33739,18,1,Large,P,85,1
53147,30,1,Large,P,85,2
173840,02,1,Medium,Q,87,2
167145,22,1,Large,P,85,0
53148,30,1,Large,P,85,0
53809,30,1,Large,P,85,0
34460,18,1,Large,P,85,0
1918,02,1,Medium,P,85,0
33578,18,1,Large,P,85,0
11156,08,1,Medium,Q,87,0
100966,30,1,Large,P,85,0
57670,30,1,Large,P,85,0
34461,18,1,Large,P,85,0
59822,32,1,Large,P,85,0
206411,02,1,Large,P,85,0
3623,02,1,Large,P,85,2
54885,30,1,Large,Q,87,0
80124,14,1,Large,Q,87,0
209363,30,1,Large,P,85,0
14919,10,1,Large,P,85,0
83697,18,1,Large,P,85,0
162141,30,1,Large,P,85,0
91793,30,1,Large,P,85,0
206582,32,1,Large,P,85,1
33740,18,1,Large,P,85,0
101151,30,1,Large,P,85,0
176628,30,1,Large,P,85,0
14921,10,1,Large,P,85,0
209337,30,1,Large,P,85,0
152689,30,1,Large,P,85,0
57964,30,1,Large,P,85,0
58368,30,1,Large,P,85,0
182545,30,1,Large,P,85,0
255212,30,1,Medium,P,85,0
34462,18,1,Large,P,85,0
56857,30,1,Large,Q,87,0
248696,10,1,Medium,P,85,0
191242,30,1,Large,P,85,0
56858,30,1,Large,P,85,0
34463,18,1,Large,P,85,0
245472,32,1,Medium,M,69,1
56859,30,1,Large,P,85,0
205421,30,1,Large,P,85,0
34464,18,1,Large,P,85,0
57423,30,1,Large,P,85,0
57967,30,1,Large,P,85,0
56653,30,1,Large,P,85,0
34465,18,1,Large,P,85,0
193126,30,1,Large,P,85,0
56654,30,1,Large,P,85,0
34466,18,1,Large,P,85,0
57144,30,1,Large,P,85,0
34467,18,1,Large,P,85,0
52441,28,1,Large,P,85,0
54559,30,1,Large,P,85,0
152318,30,1,Large,P,85,0
40811,22,1,Large,P,85,0
34468,18,1,Large,P,85,0
56655,30,1,Medium,R,90,0
53151,30,1,Large,Q,87,0
53152,30,1,Large,Q,87,0
57146,30,1,Large,P,85,0
57673,30,1,Large,Q,87,0
57147,30,1,Large,P,85,0
57148,30,1,Large,P,85,0
57149,30,1,Large,P,85,0
34469,18,1,Large,P,85,0
93051,30,1,Large,P,85,0
57150,30,1,Large,P,85,1
246267,28,1,Medium,P,85,0
57151,30,1,Large,P,85,0
57152,30,1,Large,P,85,0
257986,28,1,Medium,P,85,0
250929,30,1,Medium,P,85,0
50541,28,1,Medium,P,85,0
34470,18,1,Large,P,85,0
57968,30,1,Large,P,85,0
195570,10,1,Large,P,85,0
34471,18,1,Large,P,85,0
57674,30,1,Large,P,85,1
26061,14,1,Large,M,69,0
244172,30,1,Medium,I,55,0
49540,26,1,Large,P,85,0
10047,06,1,Large,P,85,0
49541,26,1,Large,P,85,0
57154,30,1,Large,P,85,0
7122,04,1,Large,P,85,0
57970,30,1,Large,P,85,0
57971,30,1,Large,P,85,0
57972,30,1,Large,P,85,0
19845,12,1,Large,P,85,0
19846,12,1,Medium,I,55,0
190855,22,1,Large,P,85,0
14300,10,1,Large,P,85,0
255846,14,1,Large,P,85,0
244826,14,1,Large,P,85,0
52078,28,1,Large,P,85,0
29732,16,1,Large,P,85,0
24994,14,1,Large,P,85,0
255724,14,1,Large,P,85,0
184655,22,1,Large,P,85,1
60170,32,1,Large,P,85,0
143777,22,1,Large,P,85,0
201768,10,1,Large,P,85,0
199522,10,1,Large,P,85,0
203852,10,1,Large,P,85,0
164529,10,1,Large,P,85,0
200055,10,1,Large,P,85,0
38225,22,1,Large,P,85,0
206126,22,1,Large,P,85,0
204267,10,1,Large,P,85,0
167188,04,1,Medium,P,85,0
53349,30,1,Large,P,85,0
253095,14,1,Medium,P,85,0
60129,32,1,Large,P,85,0
132675,10,1,Large,P,85,0
191425,30,1,Large,P,85,0
144034,22,1,Medium,P,85,0
196524,10,1,Large,P,85,0
128755,04,1,Medium,P,85,0
251047,14,1,Medium,P,85,0
169724,10,1,Large,P,85,0
9250,06,1,Large,P,85,0
198555,02,1,Large,P,85,0
9251,06,1,Large,P,85,0
209165,02,1,Large,P,85,0
210232,18,1,Large,P,85,0
151739,30,1,Large,P,85,0
97196,32,1,Large,P,85,0
60224,32,1,Large,P,85,0
35931,20,1,Large,P,85,0
244714,20,1,Large,P,85,0
209022,20,1,Large,P,85,0
129021,04,1,Large,P,85,0
140869,16,1,Large,P,85,0
183114,26,1,Medium,P,85,0
251459,14,1,Large,P,85,0
60089,32,1,Large,P,85,0
196857,32,1,Large,P,85,0
250113,16,1,Medium,P,85,0
114382,16,1,Large,P,85,0
211461,30,1,Large,P,85,0
256215,30,1,Large,P,85,1
55377,30,1,Large,P,85,0
203254,02,1,Large,P,85,0
127676,02,1,Large,P,85,0
11653,08,1,Medium,P,85,0
36109,20,1,Large,P,85,0
205652,30,1,Large,P,85,0
162063,02,1,Large,P,85,0
197317,04,1,Large,P,85,0
51496,28,1,Large,P,85,0
35210,20,1,Large,P,85,0
35476,20,1,Large,P,85,0
246727,20,1,Medium,P,85,0
48208,26,1,Large,P,85,0
257383,26,1,Large,P,85,0
8989,06,1,Large,P,85,0
211090,10,1,Large,P,85,0
51619,28,1,Large,P,85,0
251204,16,1,Medium,P,85,0
6018,04,1,Large,P,85,0
53917,30,1,Large,P,85,0
55397,30,1,Large,P,85,0
123373,18,1,Large,P,85,0
34034,18,1,Large,P,85,0
246973,14,1,Large,P,85,0
127713,02,1,Large,P,85,0
127356,02,1,Medium,P,85,0
192804,20,1,Medium,P,85,0
142890,20,1,Medium,P,85,0
4660,04,1,Large,P,85,0
5997,04,1,Large,P,85,0
5280,04,1,Large,P,85,0
111678,14,1,Large,P,85,3
37516,22,1,Large,P,85,0
244128,04,1,Large,P,85,0
30583,16,1,Large,P,85,0
253884,28,1,Large,P,85,0
210712,20,1,Large,P,85,0
203818,04,1,Large,P,85,0
205735,26,1,Large,P,85,0
29825,16,1,Large,P,85,0
191642,30,1,Large,P,85,0
142095,18,1,Large,P,85,0
255116,04,1,Large,P,85,0
51107,28,1,Large,P,85,0
24442,14,1,Large,P,85,0
180994,30,1,Large,P,85,0
212487,14,1,Large,P,85,0
203194,10,1,Large,P,85,0
198130,16,1,Large,P,85,0
251640,24,1,Large,P,85,0
197603,30,1,Large,P,85,0
31175,16,1,Large,P,85,0
209608,30,1,Large,P,85,0
55523,30,1,Large,P,85,0
256791,30,1,Large,P,85,0
6043,04,1,Large,P,85,0
4702,04,1,Large,P,85,0
208752,26,1,Large,P,85,0
7963,06,1,Large,P,85,0
250255,06,1,Medium,P,85,0
191280,06,1,Large,P,85,0
132706,10,1,Medium,P,85,0
243032,10,1,Medium,P,85,0
251199,10,1,Medium,P,85,0
170893,28,1,Large,P,85,0
53015,30,1,Large,P,85,0
205187,14,1,Large,P,85,0
24348,14,1,Large,P,85,0
254196,14,1,Medium,P,85,0
200606,02,1,Large,P,85,0
246507,04,1,Small,P,85,0
6938,04,1,Large,P,85,0
193523,20,1,Large,P,85,0
149366,28,1,Large,P,85,0
244393,20,1,Medium,P,85,0
142988,20,1,Medium,P,85,0
193485,20,1,Medium,P,85,0
58519,32,1,Large,P,85,0
207606,06,1,Medium,P,85,0
257493,06,1,Medium,P,85,0
130634,06,1,Large,P,85,0
242930,28,1,Medium,P,85,0
195173,16,1,Medium,P,85,0
257918,22,1,Medium,P,85,0
251166,06,1,Medium,P,85,0
4769,04,1,Large,P,85,0
244911,20,1,Large,P,85,0
245564,20,1,Large,P,85,0
207797,04,1,Large,P,85,0
198963,22,1,Large,P,85,0
49325,26,1,Large,P,85,0
8822,06,1,Large,P,85,0
259124,10,1,Large,P,85,0
107628,10,1,Large,P,85,0
254322,10,1,Medium,P,85,0
149912,28,1,Large,P,85,0
197659,30,1,Large,P,85,0
247912,30,1,Medium,P,85,0
32801,18,1,Large,P,85,0
192679,18,1,Large,P,85,0
1500,02,1,Large,P,85,0
127340,02,1,Medium,P,85,0
201243,04,1,Large,P,85,0
209207,28,1,Large,P,85,0
195858,14,1,Large,P,85,0
5737,04,1,Large,P,85,0
202528,22,1,Large,P,85,0
142992,20,1,Medium,P,85,0
129534,04,1,Large,P,85,0
256119,24,1,Large,P,85,0
48228,26,1,Large,P,85,0
243055,26,1,Large,P,85,0
24018,14,1,Large,P,85,1
8672,06,1,Large,P,85,0
8916,06,1,Large,P,85,0
13446,10,1,Large,P,85,0
243332,28,1,Medium,P,85,0
30784,16,1,Large,P,85,0
172260,30,1,Large,P,85,0
24400,14,1,Large,P,85,0
137439,14,1,Large,P,85,3
23773,14,1,Large,P,85,0
248505,14,1,Medium,P,85,0
243561,04,1,Medium,P,85,0
182381,04,1,Large,P,85,0
247029,04,1,Large,P,85,0
150458,30,1,Large,P,85,0
4890,04,1,Large,P,85,0
251785,20,1,Large,P,85,0
243374,04,1,Medium,P,85,0
209672,04,1,Large,P,85,0
255449,28,1,Medium,P,85,0
256175,22,1,Medium,P,85,0
254217,22,1,Large,P,85,0
210699,26,1,Large,P,85,0
49360,26,1,Large,P,85,0
153073,32,1,Large,P,85,0
37609,22,1,Large,P,85,0
205668,32,1,Large,P,85,0
192369,06,1,Large,P,85,0
15349,10,1,Large,P,85,0
132888,10,1,Large,P,85,0
195863,10,1,Large,P,85,0
133399,10,1,Medium,P,85,0
249430,28,1,Medium,P,85,0
210961,16,1,Large,P,85,0
197990,14,1,Large,P,85,0
240366,02,1,Medium,P,85,0
12003,08,1,Large,P,85,0
129032,04,1,Medium,P,85,0
196581,04,1,Medium,P,85,0
126867,02,1,Medium,P,85,0
5162,04,1,Large,P,85,0
5909,04,1,Large,P,85,0
171130,04,1,Large,P,85,0
198665,02,1,Large,P,85,0
143001,20,1,Large,P,85,0
254923,04,1,Large,P,85,0
175188,04,1,Large,P,85,0
195055,22,1,Large,P,85,0
252879,32,1,Medium,P,85,0
